date,TimeCode,Open(JPY/kWh),High(JPY/kWh),Low(JPY/kWh),Close(JPY/kWh),Average(JPY/kWh),TotalTransactionVolume(im)(MWh/h),TransactionNumber
2016/7/20,12,5.3,7,4.67,4.72,5.25,223.2,42
2016/7/20,13,5.36,9,4.67,4.8,5.3,233,33
2016/7/20,14,5.62,7.4,4.67,4.72,5.72,72.6,27
2016/7/20,15,5.85,8.18,5.49,7.4,7,43.5,26
2016/7/20,16,6.66,8.49,6.55,6.55,7.21,58.8,37
2016/7/20,17,6.2,9.85,4.67,4.72,5.52,204.3,42
2016/7/20,18,7.37,15.14,6.37,6.46,7.16,245.4,33
2016/7/20,19,9.48,15.14,6.1,9.56,8.39,124.8,32
2016/7/20,20,10.1,15.14,7.11,10,8.72,136.3,35
2016/7/20,21,10.1,12.62,6.14,6.64,7.21,309.7,34
2016/7/20,22,10.1,10.23,6.52,6.52,7.14,306.4,39
2016/7/20,23,9.6,9.61,6.31,6.35,6.67,297.2,34
2016/7/20,24,10.9,14.07,6.14,8.72,7.51,225.7,46
2016/7/20,25,7.5,8.78,6.17,8.78,6.59,376.8,61
2016/7/20,26,8.2,11,6.1,7.03,6.7,167.6,41
2016/7/20,27,11.5,13.18,6.62,9.22,8.05,220.1,44
2016/7/20,28,11,11.3,7.21,11.3,9.62,96.5,44
2016/7/20,29,11.08,12.62,8.96,8.96,10.12,79.9,36
2016/7/20,30,11.12,12.99,9.12,9.8,10.35,79.2,36
2016/7/20,31,11.5,13.89,9.75,13.89,11.18,49.9,41
2016/7/20,32,12.47,19.63,9.97,10.95,12.44,52.4,37
2016/7/20,33,18.74,24.63,10,16.63,15.42,809.9,131
2016/7/20,34,15.28,24.63,10.34,11.29,14.79,643,80
2016/7/20,35,13.45,24,10,14,13.54,486.8,78
2016/7/20,36,11.08,15,10,10.48,11.74,252.5,57
2016/7/20,37,10.51,13.77,9.73,9.73,10.94,65.6,52
2016/7/20,38,10.51,13.77,9.73,9.73,10.9,75.2,50
2016/7/20,39,10.1,14.15,9.3,12.5,11.38,73.2,44
2016/7/20,40,10.1,11.64,9.3,10,10.86,72.1,41
2016/7/20,41,9.35,10.96,8.5,9.9,9.65,32.1,29
2016/7/20,42,7,10,7,8.06,9.12,31.3,26
2016/7/20,43,7,11,7,8.84,8.84,81.4,25
2016/7/20,44,7,11,6.2,8.06,8.18,33.8,25
2016/7/20,45,6.97,9,6.97,9,8.14,23.4,28
2016/7/20,46,6.9,9,6.9,8.71,7.93,24.3,27
2016/7/20,47,6.19,8.22,6.19,6.49,6.98,57.5,32
2016/7/20,48,6.28,8,5.63,6.49,6.96,90.1,27
2016/7/21,1,5.87,7,4.67,4.67,5.59,180.2,29
2016/7/21,2,5.54,8.33,4.78,4.78,6.04,66.6,22
2016/7/21,3,5.54,7,5.29,6.02,6.74,35.6,22
2016/7/21,4,5.54,7,4.77,4.77,6.61,35.6,23
2016/7/21,5,5.54,7,4.85,4.85,6.45,24.4,20
2016/7/21,6,5.54,7,4.85,7,5.41,76.7,26
2016/7/21,7,5.54,7,5.16,6.68,6.38,78.8,29
2016/7/21,8,5.54,8.22,5.29,6.73,6.74,81.2,23
2016/7/21,9,5.38,7,5.18,6.02,5.87,65.4,29
2016/7/21,10,5.54,7,5.14,5.35,5.82,89.6,21
2016/7/21,11,5.54,7,5.15,7,5.83,97.3,30
2016/7/21,12,5.54,7.67,5.07,7,6.87,122.9,28
2016/7/21,13,7,7,4.99,7,6.51,135.3,27
2016/7/21,14,7,7,5.13,7,6.77,117.6,30
2016/7/21,15,7,7,5.56,5.56,6.25,116.6,31
2016/7/21,16,7,7.63,4.67,4.72,5.51,245.1,48
2016/7/21,17,7.23,7.44,5.58,7.2,6.35,138,25
2016/7/21,18,8.69,9.6,8.26,8.5,9,34.5,19
2016/7/21,19,9.14,10.87,6.46,9.5,9.2,64.5,28
2016/7/21,20,9.52,11,8.16,9.5,9.17,91,21
2016/7/21,21,9.25,11.62,7.27,7.27,8.98,127.8,30
2016/7/21,22,9.25,12.64,7.35,8.03,8.17,252.7,33
2016/7/21,23,9.55,12.26,7.22,12.26,9.29,106.8,33
2016/7/21,24,9.6,12.34,7.4,7.4,9.63,91.2,31
2016/7/21,25,8.28,11.02,7.24,8.03,8.33,121.6,34
2016/7/21,26,9.09,11.83,7.21,8.03,7.83,228.6,37
2016/7/21,27,11.38,15.93,7.44,13.6,10.36,288.6,45
2016/7/21,28,10.64,15.4,7.65,7.65,10.94,221.3,50
2016/7/21,29,10.94,15.4,7.53,12,12.62,342.4,74
2016/7/21,30,11.38,15.93,7.43,12,12.41,381.6,71
2016/7/21,31,11.38,19.9,8.41,8.41,13.2,338.9,73
2016/7/21,32,20,20,7.54,8.41,13.53,841.2,131
2016/7/21,33,20,20.01,7.44,10.34,12.63,1331.5,135
2016/7/21,34,20,20.01,7.48,18.44,13.78,1236.4,129
2016/7/21,35,17.34,20,10.06,10.06,13.38,669.3,119
2016/7/21,36,13,13.49,10.34,10.34,11.79,335.1,49
2016/7/21,37,11.08,12,9.55,10.34,10.7,175.5,39
2016/7/21,38,11,12,9.55,10.34,10.7,183.3,40
2016/7/21,39,11.08,11.1,7.3,10,10.03,171.4,40
2016/7/21,40,10,11,7.4,10.57,9.99,153.4,37
2016/7/21,41,9.13,10,7.4,10,9.17,165.3,42
2016/7/21,42,9.13,10,7.3,9.45,8.92,206.8,44
2016/7/21,43,7.83,10.2,7,7.27,7.91,187.4,36
2016/7/21,44,7.25,9,5.22,5.22,7.51,283.6,48
2016/7/21,45,7.09,8.41,5.22,5.22,6.5,202.1,37
2016/7/21,46,7.09,8.41,5.22,5.22,7.17,246.5,42
2016/7/21,47,6.89,8.4,4.67,4.67,5.51,281.2,48
2016/7/21,48,6.22,8.4,5.75,5.77,6.26,197.4,30
2016/7/22,1,5.57,7.4,5.32,6.44,5.88,162.7,21
2016/7/22,2,5.29,7.4,4.67,4.72,5.2,122,34
2016/7/22,3,5.29,7.4,4.71,4.71,5.92,36,27
2016/7/22,4,5.29,8.18,4.78,4.78,5.58,35.3,26
2016/7/22,5,5.29,8.18,4.77,4.77,5.65,36.2,24
2016/7/22,6,5.19,7.4,5.06,5.06,5.63,36.5,23
2016/7/22,7,5.18,7.4,5.07,5.07,5.91,46.6,26
2016/7/22,8,7,8.18,5.19,5.21,6,46.9,24
2016/7/22,9,5.18,7.4,5.18,5.57,5.66,33.2,25
2016/7/22,10,5.18,7.4,5.18,5.35,5.48,79.5,29
2016/7/22,11,5.18,8.18,5.14,5.57,5.62,92.5,31
2016/7/22,12,5.09,8.18,4.75,5.06,5.69,58.6,31
2016/7/22,13,5.29,7,4.73,4.73,5.31,105.9,26
2016/7/22,14,5.57,8.18,4.67,4.72,5.14,153.3,38
2016/7/22,15,5.61,8.18,5.61,6.56,6.96,47.6,21
2016/7/22,16,8.18,8.18,6.41,6.56,7.06,52.1,23
2016/7/22,17,10.5,10.5,5.12,5.12,7.42,91.7,30
2016/7/22,18,10.5,10.5,4.91,8,6.8,119.9,30
2016/7/22,19,12.62,12.62,4.92,4.92,8.02,234.4,39
2016/7/22,20,11.62,11.62,8.6,10.13,9.56,153,39
2016/7/22,21,11.62,12.85,7.09,9.83,9.19,226.6,32
2016/7/22,22,11.62,12.85,8,11.82,10.11,185.5,36
2016/7/22,23,12.62,12.85,8,12,10.1,115.9,39
2016/7/22,24,12.62,13.71,8,11.28,10.31,192.5,38
2016/7/22,25,10.5,10.5,8,9.04,9.05,62,27
2016/7/22,26,11.92,11.92,8,8,8.77,54.6,28
2016/7/22,27,10.5,12.37,7.24,12.37,9.26,233.1,42
2016/7/22,28,12.62,12.89,9,9.42,10.19,220.1,48
2016/7/22,29,12.62,12.77,9,10.13,9.82,180.4,46
2016/7/22,30,12.62,12.62,7.92,10.7,9.91,169.3,41
2016/7/22,31,10.59,10.87,9,9.91,9.95,174.2,40
2016/7/22,32,12.62,12.62,7.92,10.04,10.05,188.5,52
2016/7/22,33,12.99,13.04,9.29,9.58,11.63,104.1,43
2016/7/22,34,13.54,13.65,8.69,10.04,10.11,282.1,72
2016/7/22,35,12.99,13.18,8.69,9.54,9.7,331.1,64
2016/7/22,36,12.62,13.71,7.31,7.31,8.95,370.7,63
2016/7/22,37,12.62,12.83,7.43,7.43,8.82,259,55
2016/7/22,38,10.5,13.59,7.58,7.58,8.96,195,49
2016/7/22,39,10.5,11.36,7.54,7.54,8.54,161.6,45
2016/7/22,40,8.55,10.5,7.42,7.42,7.94,149.9,43
2016/7/22,41,8.55,10.49,7.4,7.55,8.06,99.6,35
2016/7/22,42,8.55,9,6.58,6.58,7.52,167.6,35
2016/7/22,43,8.55,9,5.46,6.97,7.38,82.7,33
2016/7/22,44,8.4,8.65,6.02,6.56,6.66,137.5,38
2016/7/22,45,8.5,9.32,4.77,6.85,5.61,203.2,49
2016/7/22,46,8.5,9.33,4.67,4.72,6.3,283.8,48
2016/7/22,47,8.5,8.5,4.67,4.72,5.9,269.8,45
2016/7/22,48,8.5,8.5,4.67,4.72,5.58,216.8,42
2016/7/23,1,5.94,8.28,4.67,4.86,5.51,124.7,34
2016/7/23,2,5.89,8.01,5.39,5.88,5.89,128.5,29
2016/7/23,3,5.51,8.01,4.67,4.67,5.48,104.2,29
2016/7/23,4,5.51,8.01,5.06,5.06,5.85,68.7,24
2016/7/23,5,5.8,8.01,5.5,6.01,5.89,79.7,24
2016/7/23,6,5.51,8.01,5.2,5.2,5.66,150.3,26
2016/7/23,7,5.51,6,4.52,4.67,5.36,150.8,24
2016/7/23,8,5.51,6,4.38,4.38,5.49,100.2,22
2016/7/23,9,5.51,8.01,5,5.5,5.61,130.8,26
2016/7/23,10,5.51,8.14,5,5.5,5.68,132.9,26
2016/7/23,11,5.5,8.13,5,5.65,5.71,91.7,32
2016/7/23,12,5.51,8.14,5,5.65,5.94,79.4,27
2016/7/23,13,5.5,8.13,5,5.65,5.52,53.8,28
2016/7/23,14,5.46,5.65,4.17,4.17,5.39,46.5,21
2016/7/23,15,5.46,5.8,4.17,4.17,5.46,49.5,29
2016/7/23,16,5.46,6,4.17,4.17,5.56,61.9,34
2016/7/23,17,5.46,8.28,4,5.35,5.57,48.3,36
2016/7/23,18,5.5,8.99,4.51,8.28,6.24,29,39
2016/7/23,19,5.8,8.28,4.51,5.35,5.42,27.2,33
2016/7/23,20,7.94,9.14,5,5.94,5.24,225.5,55
2016/7/23,21,6.3,7.29,4.51,5.94,5.19,262.2,40
2016/7/23,22,6.3,8.07,5.13,5.94,5.24,278.7,50
2016/7/23,23,6.3,7.29,5,6,5.24,279.3,56
2016/7/23,24,6.3,8.28,5.15,5.22,5.28,226.2,44
2016/7/23,25,6.3,8.28,4.67,4.67,5.23,331.5,49
2016/7/23,26,6.3,8.28,4.67,7,5.32,303.3,48
2016/7/23,27,6.5,8.17,5.22,5.72,5.71,500.4,56
2016/7/23,28,6.5,7.77,5.72,6.61,6,262.9,47
2016/7/23,29,6.9,8.28,5.65,6.61,5.9,259.2,48
2016/7/23,30,6.9,10.45,5.65,6.5,6.08,506.2,52
2016/7/23,31,6.9,10.18,5.62,6.5,6.04,295.3,46
2016/7/23,32,6.9,10.2,5.62,8,6.26,202.6,42
2016/7/23,33,6.9,8.99,5.65,8,6.48,230.5,48
2016/7/23,34,6.9,9.17,5.65,8,6.47,126.6,38
2016/7/23,35,6.9,9.1,5.65,7.8,6.3,168.1,41
2016/7/23,36,6.49,8.55,5.65,7.8,6.27,163.7,37
2016/7/23,37,6.49,10.45,5.65,7.8,6.54,124.1,35
2016/7/23,38,6.49,10.45,5.72,7.8,6.48,132.3,30
2016/7/23,39,6.9,10.45,4.67,7.21,6.71,180.9,43
2016/7/23,40,6.49,10.45,6.49,7.21,7.35,121.8,31
2016/7/23,41,6.49,10,5.72,7.25,6.87,170.7,39
2016/7/23,42,6.49,8.55,5.72,7.22,6.99,165.1,43
2016/7/23,43,6.12,8.99,5.22,7.01,6.92,224,39
2016/7/23,44,6.12,8.99,6.12,6.74,6.97,147,26
2016/7/23,45,6.49,8.99,6.49,7,6.84,204.9,28
2016/7/23,46,6.49,8.41,6.49,7,6.74,209,30
2016/7/23,47,6.16,8.99,6.16,7,6.86,111.9,32
2016/7/23,48,5.92,8.62,4.72,7,6.38,160.2,34
2016/7/24,1,8.5,8.5,5.14,6.72,6.55,166.9,30
2016/7/24,2,8.5,8.5,5.14,7,6.47,53.6,19
2016/7/24,3,8.5,8.5,4.51,5.5,5.68,37.7,21
2016/7/24,4,8.5,8.5,4.51,5.64,5.86,37.4,23
2016/7/24,5,8.5,8.5,5.4,5.88,6.02,77.9,26
2016/7/24,6,8.5,8.5,5.34,5.91,5.89,37.8,24
2016/7/24,7,8.5,8.5,5.36,5.94,5.79,36.2,18
2016/7/24,8,8.5,8.5,5.4,5.94,5.91,36,19
2016/7/24,9,8.5,8.5,5.46,5.5,5.6,147.9,34
2016/7/24,10,8.5,8.5,5.45,6.91,6.4,104,21
2016/7/24,11,8.5,8.5,5.36,6.88,6.37,158.2,31
2016/7/24,12,8.5,8.5,5,5.68,5.83,152.7,23
2016/7/24,13,8.5,8.5,5,5.63,5.65,116.6,27
2016/7/24,14,8.5,8.5,4.51,5.64,5.78,46.7,23
2016/7/24,15,8.5,8.5,4.51,5.48,5.63,51.1,26
2016/7/24,16,8.5,8.5,4.51,5.43,5.71,53,27
2016/7/24,17,8.5,8.5,4.51,5.46,5.53,34.2,23
2016/7/24,18,8.5,9.84,4.51,6.26,6.15,15,22
2016/7/24,19,8.5,8.5,4.51,5.93,6.66,24.6,18
2016/7/24,20,8.5,8.5,4.51,5.93,6.47,25.3,26
2016/7/24,21,8.5,8.5,4.51,7,6.42,42.5,22
2016/7/24,22,8.5,11,5.51,11,6.42,51,24
2016/7/24,23,8.5,11,4.67,11,5.97,73.2,31
2016/7/24,24,8.5,8.5,4.67,6.91,5.96,55.7,29
2016/7/24,25,8.5,8.5,4.67,4.67,5.01,214,47
2016/7/24,26,8.5,8.5,4.79,4.79,5.62,87,34
2016/7/24,27,8.5,8.5,4.67,4.67,5.2,102.8,42
2016/7/24,28,8.5,8.5,4.79,4.79,5.48,57.2,34
2016/7/24,29,8.5,8.5,6.3,6.77,6.74,6.9,22
2016/7/24,30,8.5,8.5,6.49,6.82,6.71,71.6,39
2016/7/24,31,8.5,8.5,4.72,7,6.29,170.1,45
2016/7/24,32,9,11,4.7,11,5.92,207,45
2016/7/24,33,10.28,10.28,6.7,8,6.96,141.1,22
2016/7/24,34,9,9,5.21,7.27,6.7,124.4,26
2016/7/24,35,10.21,10.21,7.14,7.45,7.38,59.2,19
2016/7/24,36,10.21,10.21,7.15,7.75,7.43,65.8,19
2016/7/24,37,9,9,7.24,8,7.54,59.4,20
2016/7/24,38,9,9,7.24,8.7,7.68,52.3,19
2016/7/24,39,9,9,6.36,6.36,7.41,97.7,24
2016/7/24,40,9,9,7.21,7.21,7.45,97.6,23
2016/7/24,41,9,12.14,7.09,7.09,7.51,107.7,24
2016/7/24,42,9,9,6.98,6.98,7.32,96.1,23
2016/7/24,43,9,9,6.56,6.56,6.96,182.1,35
2016/7/24,44,9,9,6.18,6.6,6.79,191.1,40
2016/7/24,45,9,9,5.83,6.25,6.65,105,35
2016/7/24,46,9,9,5,6.56,6.31,100.6,26
2016/7/24,47,9,9,5.36,6.56,5.88,96,23
2016/7/24,48,9,9,4.51,4.72,5.6,71,22
2016/7/25,1,5.9,8.21,5.07,6.02,5.65,37,20
2016/7/25,2,5.6,8.21,5.16,5.78,6.2,36.9,20
2016/7/25,3,5.6,8.21,4.17,4.67,5.38,39,25
2016/7/25,4,5.6,8.21,4.17,5.07,5.52,38.7,24
2016/7/25,5,5.6,8.21,4.17,5.64,6,40.1,20
2016/7/25,6,5.7,8.21,4.17,5.21,5.64,40.1,23
2016/7/25,7,5.6,8.21,4.17,5.18,5.55,39.8,22
2016/7/25,8,5.6,8.21,4.58,5.18,5.59,39.4,18
2016/7/25,9,5.7,8.21,5.16,6.12,6.16,59.6,21
2016/7/25,10,5.8,8.21,5.14,5.94,6.03,90.2,20
2016/7/25,11,5.8,8.5,5.16,6.44,6.29,92.6,22
2016/7/25,12,5.9,8.5,5.29,7.96,6.19,45.3,24
2016/7/25,13,5.9,8.5,4.17,5.71,5.97,48.3,25
2016/7/25,14,5.6,8.5,5.5,6.49,6.88,11.1,21
2016/7/25,15,5.9,8.5,5.9,6.49,6.74,33.2,27
2016/7/25,16,6.6,8.5,6.16,7.96,6.37,48.2,29
2016/7/25,17,7.4,10.22,6.54,6.59,6.85,63.1,33
2016/7/25,18,8.2,10.22,6.48,9.23,7.02,150.7,28
2016/7/25,19,12.65,12.65,6.88,9.8,7.3,104.9,26
2016/7/25,20,11.4,12.65,9,11,10.18,15.8,23
2016/7/25,21,11.4,12.65,6.79,6.79,7.31,149.6,31
2016/7/25,22,11.6,12.65,6.77,6.77,7.41,148.9,33
2016/7/25,23,11.6,12.65,10.7,11,11.01,23.1,23
2016/7/25,24,11.6,12.65,7.76,7.76,10.23,23.4,31
2016/7/25,25,9.6,12.65,6.43,6.43,7.57,60.1,45
2016/7/25,26,9.6,10.75,6.43,6.57,6.62,310.4,57
2016/7/25,27,11.6,12.65,6.95,8.95,7.77,226,55
2016/7/25,28,11.6,13,6.95,8.11,8.43,182.3,56
2016/7/25,29,12.65,12.65,7,7.96,8.06,313.5,57
2016/7/25,30,12.65,12.65,7.82,9.76,10.81,92.1,44
2016/7/25,31,11.6,12.65,7.68,9.24,9.8,86.6,41
2016/7/25,32,12.65,12.65,7.61,9.76,11.44,78.7,34
2016/7/25,33,12.65,15,7.61,9.5,12.38,177.9,40
2016/7/25,34,12.65,12.65,7.61,9.03,9.43,280.2,57
2016/7/25,35,11.6,11.6,7.61,9.4,9.22,73.1,33
2016/7/25,36,11.6,12.65,7.33,9.4,9.33,93.5,40
2016/7/25,37,10.6,10.68,7.61,10.3,9.33,476,72
2016/7/25,38,10.1,10.13,7.61,10.09,9.32,522.4,77
2016/7/25,39,9.9,11,8.26,9.8,9.33,521.4,73
2016/7/25,40,9.9,11,8.22,10.04,9.33,554.1,69
2016/7/25,41,8.5,11,7.17,9.02,7.71,245.3,39
2016/7/25,42,8.5,10.25,7.02,7.02,7.2,161.9,33
2016/7/25,43,8.5,9,6.89,6.89,7.12,169.8,29
2016/7/25,44,8.5,9.41,6.68,6.68,7.82,24.1,34
2016/7/25,45,8.5,8.5,6.52,6.52,6.93,154,41
2016/7/25,46,8.5,8.5,5.04,5.04,6.8,84.3,34
2016/7/25,47,8.5,8.5,4.93,4.93,6.26,109.2,42
2016/7/25,48,8.5,8.5,5.1,5.23,5.72,138,35
2016/7/26,1,5.56,7,4.79,4.79,5.09,83.7,33
2016/7/26,2,5.5,6.88,4.28,4.92,5.05,95.9,27
2016/7/26,3,5.5,7,4.67,4.82,4.93,131.8,38
2016/7/26,4,5.5,6.49,4.47,4.68,4.89,106.5,33
2016/7/26,5,5.32,6.21,4.47,4.75,4.94,92.8,30
2016/7/26,6,5.22,6,4.47,4.67,4.96,67.7,25
2016/7/26,7,5.16,6,4.75,4.75,5.07,77.8,29
2016/7/26,8,5.16,6,4.75,4.75,5.23,81.4,31
2016/7/26,9,5.18,6,4.75,4.75,5.21,84,31
2016/7/26,10,5.32,6,4.67,4.67,5.08,81.8,29
2016/7/26,11,5.32,6.42,5.14,6.42,5.57,86.5,32
2016/7/26,12,5.5,6.49,4.51,4.75,5.29,74.4,29
2016/7/26,13,5.5,6.56,4.47,6.05,5.72,4.6,19
2016/7/26,14,5.57,7,5.5,6.05,6.37,4.5,22
2016/7/26,15,5.83,7.84,5.83,6.56,6.81,42.1,26
2016/7/26,16,5.92,7.25,5.92,7.01,6.78,36.9,28
2016/7/26,17,6.66,10.19,6.66,7,8.15,154,37
2016/7/26,18,7.74,11,7,10.7,8.51,151.5,39
2016/7/26,19,10.81,11,7,11,8.56,78.4,33
2016/7/26,20,9.3,11,9.2,11,10.04,65.8,21
2016/7/26,21,11,11,9.14,10.13,10.6,51.3,30
2016/7/26,22,11,11.02,9.14,10.54,10.72,65.7,32
2016/7/26,23,10,14.98,9.14,9.7,10.09,62.1,32
2016/7/26,24,10.5,16.62,6.5,9.73,10.48,39.3,33
2016/7/26,25,8,10,6.62,6.62,7.2,170.5,32
2016/7/26,26,9,11,6.65,9.05,7.78,254.1,37
2016/7/26,27,11,12.38,6.65,12.38,7.65,280,48
2016/7/26,28,11,11.04,7.09,8.03,9.04,113.4,43
2016/7/26,29,11,11.11,7.33,8.03,9.66,89.7,48
2016/7/26,30,11,11.11,6.94,6.94,8.61,144.6,43
2016/7/26,31,11,11.04,7.15,7.15,9.45,101,40
2016/7/26,32,11,11.06,7.28,7.28,9.65,66.6,41
2016/7/26,33,12.62,12.62,8.68,9.5,9.59,144.4,47
2016/7/26,34,13,13,8.68,9.03,9.38,182.8,46
2016/7/26,35,11.5,11.82,9.03,9.03,9.84,81.9,34
2016/7/26,36,11.11,11.18,9.03,10.34,9.49,194.3,53
2016/7/26,37,11.11,11.5,9.03,9.03,9.35,225.8,66
2016/7/26,38,9.69,10.2,7.34,7.43,9.01,226.4,54
2016/7/26,39,9.52,10.5,7.53,7.53,8.79,35.4,34
2016/7/26,40,9.38,10.3,7.39,7.42,7.97,77.4,37
2016/7/26,41,7.38,9.03,6.22,7,6.87,62.4,37
2016/7/26,42,7.17,8.35,5.46,6.33,6.96,215.5,45
2016/7/26,43,7.11,9,5.2,5.22,5.9,269.3,47
2016/7/26,44,6.57,8.38,4.84,4.86,5.59,387.1,54
2016/7/26,45,6.49,9.08,4.67,4.67,5.6,445.3,48
2016/7/26,46,6.49,8.41,4.7,4.86,5.92,371.7,49
2016/7/26,47,6.16,8.12,4.71,4.72,6.14,240.8,38
2016/7/26,48,6.21,7.5,4.68,4.68,6.1,82.6,24
2016/7/27,1,5.83,7.11,5.83,6.49,6.43,110.7,27
2016/7/27,2,5.5,7,4.79,4.79,6.21,160.3,25
2016/7/27,3,5.5,8.13,4.67,4.67,5.15,258,42
2016/7/27,4,5.5,8.23,4.86,4.86,5.95,59.9,26
2016/7/27,5,5.46,7,4.67,4.67,5.17,90.2,27
2016/7/27,6,5.46,7,4.93,4.93,6.04,59,26
2016/7/27,7,5.46,7,4.67,4.67,5.19,78.9,29
2016/7/27,8,5.46,7,5.46,6.26,6.19,77.9,25
2016/7/27,9,5.5,7,5.46,6.03,6.17,87,29
2016/7/27,10,5.5,7,5.46,6.04,6.21,81.7,28
2016/7/27,11,5.5,7,5.46,6.07,6.01,135.3,35
2016/7/27,12,6,7,5.16,5.16,6.01,73.7,27
2016/7/27,13,5.5,7,5.5,6.02,6.26,108.6,26
2016/7/27,14,5.77,8.23,5.77,6.26,6.29,169.4,29
2016/7/27,15,5.92,7.02,5.92,6.24,6.24,157.1,26
2016/7/27,16,6.3,9,5,5.16,6.22,160.4,33
2016/7/27,17,8.96,9.84,6.66,8.91,7.93,14.9,26
2016/7/27,18,9.41,11,7.21,9.41,8.08,43.8,26
2016/7/27,19,9.99,13.45,8.1,13.45,9.96,47.7,27
2016/7/27,20,10.1,12.99,7.74,11.97,9.79,61.9,30
2016/7/27,21,10.7,12.64,8.96,9.75,10.91,64.3,30
2016/7/27,22,10.1,12.99,7.28,9.76,8.73,194,33
2016/7/27,23,10.7,12.99,9.5,10.25,11.89,58.3,27
2016/7/27,24,11,12.99,7.07,9.76,8.22,170.8,29
2016/7/27,25,9.9,11,6.92,7.04,7.45,298.6,34
2016/7/27,26,9.9,11,6.95,7.07,7.46,278.2,33
2016/7/27,27,11,12.27,6.95,7.25,8.14,248.5,36
2016/7/27,28,11,13,9.96,10,10.71,35.3,30
2016/7/27,29,11,20,7.22,8.03,10.87,226.8,52
2016/7/27,30,11,20,7.27,7.33,12.64,231.9,58
2016/7/27,31,11,15,7.3,7.33,11.57,125.9,43
2016/7/27,32,11,15,6.76,10.01,11.03,181.6,40
2016/7/27,33,11.37,19.9,7.61,13.54,13.47,287.7,70
2016/7/27,34,15,15,7.61,11.97,13.29,331.2,61
2016/7/27,35,11.11,11.4,7.61,10.21,8.93,42.5,30
2016/7/27,36,11.11,11.11,7.61,10.21,9.3,66.7,37
2016/7/27,37,10.83,11,7.61,10.26,9.6,24.7,30
2016/7/27,38,10.57,10.9,10.1,10.1,10.39,29.8,29
2016/7/27,39,10.57,10.9,7.81,10.57,10.08,26.6,27
2016/7/27,40,10.57,10.7,7.76,10,9.93,20.1,26
2016/7/27,41,10.2,10.61,7.81,7.82,8.24,99.4,27
2016/7/27,42,8,10.3,5.58,7.89,8.41,135.7,33
2016/7/27,43,8,9.7,5.57,6.83,7.14,90.2,27
2016/7/27,44,8.49,9.1,5.46,5.46,7.12,86.7,36
2016/7/27,45,8.94,9,5.54,8,7.41,66,27
2016/7/27,46,8.47,9.41,5.54,6.51,7.21,133.7,31
2016/7/27,47,7,9,6.37,7.05,7.18,169.9,35
2016/7/27,48,6.95,8.8,5.26,6.82,7.01,153.4,43
2016/7/28,1,5.5,7,5.5,6.49,6.47,40.4,19
2016/7/28,2,5.46,7,5.21,6.53,6.34,144.9,25
2016/7/28,3,5.32,7,4.67,4.97,5.55,169.8,36
2016/7/28,4,5.32,7,4.47,4.79,5.2,163.2,37
2016/7/28,5,5.32,7,4.66,4.7,4.84,294.5,50
2016/7/28,6,5.09,6.12,4.71,4.71,5.03,218.5,43
2016/7/28,7,5.16,6.5,4.67,4.67,5.06,229,43
2016/7/28,8,5.16,6.12,4.79,4.79,5.07,149.3,34
2016/7/28,9,5.16,7,5.16,6.46,5.81,109.7,31
2016/7/28,10,5.16,7,5.16,6.46,6.02,160.8,33
2016/7/28,11,5.5,7,5.18,6.49,6.41,164.3,26
2016/7/28,12,5.16,7,5.16,6.44,6.21,146.5,27
2016/7/28,13,5.46,7,5.45,6.57,5.89,77.2,27
2016/7/28,14,5.48,7.32,5.47,6.51,6.23,125.7,27
2016/7/28,15,5.5,7.4,5.5,6.6,6.56,152.7,23
2016/7/28,16,6.11,8,6.11,6.67,6.68,147.4,27
2016/7/28,17,6.66,19.93,6.66,6.87,7.44,119,24
2016/7/28,18,9.52,19.93,7,7.41,8.5,50.7,27
2016/7/28,19,9.4,12.62,7,10,9.19,112.3,35
2016/7/28,20,10.7,14.19,9.02,10,10.24,101.8,30
2016/7/28,21,9.7,15.21,8.6,10,11.46,52.5,30
2016/7/28,22,9.7,15.21,8.6,8.6,11.57,38.6,28
2016/7/28,23,10.7,15.21,9,12,11.44,40.8,34
2016/7/28,24,11.5,15.21,9,13.07,10.97,70.4,41
2016/7/28,25,9.4,19.93,8,9.02,9.85,114.2,55
2016/7/28,26,9.5,19.93,8,9.04,9.93,109.3,60
2016/7/28,27,11.5,15.21,6.72,13.07,8.97,177.4,59
2016/7/28,28,11.5,15.21,9.56,10.5,10.54,136.2,50
2016/7/28,29,20,20,9.56,9.56,14.95,513.8,117
2016/7/28,30,20,20,10.06,13.64,14.81,584.3,123
2016/7/28,31,20,20,10.06,13.64,14.48,582.2,125
2016/7/28,32,20,22,10.96,10.96,15.2,1178.8,333
2016/7/28,33,20,22,10.97,10.97,14.99,1293.2,194
2016/7/28,34,20,20,10.88,10.98,14.85,931.4,162
2016/7/28,35,19.9,19.92,10.21,10.71,11.99,287,78
2016/7/28,36,11.11,15.21,7.68,7.68,10.91,165.4,69
2016/7/28,37,11.11,13,10,11,11.05,114.2,57
2016/7/28,38,11.11,15.21,10,10.5,10.71,103.5,51
2016/7/28,39,9.92,15.21,8.93,11,10.17,77.9,48
2016/7/28,40,9.71,10.78,9,9,9.8,92.2,42
2016/7/28,41,9.62,19.93,9,9,9.63,94.9,35
2016/7/28,42,8,15.21,6.36,8.5,8.29,297.1,63
